"Alphalipothrixvirus SBFV2"
"Mycobacterium virus BrownCNA"
"Mycobacterium virus Chrisnmich"
"Mycobacterium virus Cooper"
"Mycobacterium virus JAMaL"
"Mycobacterium virus Nigel"
"Mycobacterium virus Stinger"
"Mycobacterium virus Vincenzo"
"Mycobacterium virus Zemanar"
"Mycobacterium virus Apizium"
"Mycobacterium virus Manad"
"Mycobacterium virus Oline"
"Mycobacterium virus Osmaximus"
"Mycobacterium virus Pg1"
"Mycobacterium virus Soto"
"Mycobacterium virus Suffolk"
"Mycobacterium virus Athena"
"Mycobacterium virus Bernardo"
"Mycobacterium virus Gadjet"
"Mycobacterium virus Pipefish"
"Mycobacterium virus Godines"
"Mycobacterium virus Rosebush"
"Mycobacterium virus TA17a"
"Staphylococcus virus 77"
"Staphylococcus virus 23MRA"
"Staphylococcus virus BU01"
"Staphylococcus virus IME1361-01"
"Staphylococcus virus P282"
"Staphylococcus virus P630"
"Staphylococcus virus P954"
"Staphylococcus virus P1105"
"Staphylococcus virus phi7247PVL"
"Staphylococcus virus phiNM3"
"Staphylococcus virus SA1014ruMSSAST7"
"Staphylococcus virus SA345ruMSSAST8"
"Staphylococcus virus st22"
"Staphylococcus virus StauST398-4"
"Staphylococcus virus 13"
"Staphylococcus virus 3AJ2017"
"Staphylococcus virus CN125"
"Staphylococcus virus JS01"
"Staphylococcus virus PV83"
"Staphylococcus virus PVL"
"Staphylococcus virus SA7"
"Staphylococcus virus SA780ruMSSAST101"
"Staphylococcus virus tp310-1"
"Mycobacterium virus Babsiella"
"Mycobacterium virus Brujita"
"Mycobacterium virus Hawkeye"
"Mycobacterium virus PLot"
"Gordonia virus Chikenjars"
"Gordonia virus Crocheter"
"Gordonia virus Duffington"
"Gordonia virus Kenosha"
"Gordonia virus OhMyWard"
"Gordonia virus Rickmore"
"Gordonia virus Untouchable"
"Gordonia virus Secretariat"
"Gordonia virus Avazak"
"Gordonia virus Tanis"
"Caulobacter virus CcrBL9"
"Caulobacter virus CcrSC"
"Caulobacter virus CcrColossus"
"Caulobacter virus CcrPW"
"Caulobacter virus CcrBL10"
"Caulobacter virus CcrRogue"
"Caulobacter virus phiCbK"
"Caulobacter virus Swift"
"Paenibacillus virus Dragolir"
"Paenibacillus virus Harrison"
"Paenibacillus virus Vegas"
"Paenibacillus virus Wanderer"
"Salmonella virus SP31"
"Salmonella virus AG11"
"Salmonella virus Ent1"
"Salmonella virus f18SE"
"Salmonella virus Jersey"
"Salmonella virus L13"
"Salmonella virus LSPA1"
"Salmonella virus SE2"
"Salmonella virus SETP3"
"Salmonella virus SETP13"
"Salmonella virus SP101"
"Salmonella virus SS3e"
"Salmonella virus wksl3"
"Escherichia virus K1G"
"Escherichia virus K1H"
"Escherichia virus K1ind1"
"Escherichia virus K1ind2"
"Raoultella virus RP180"
"Bacillus virus Carmen17"
"Bacillus virus Wes44"
"Bacillus virus PBC1"
"Escherichia virus HK97"
"Escherichia virus mEpX1"
"Escherichia virus HK446"
"Escherichia virus HK544"
"Enterobacteria virus mEp235"
"Escherichia virus HK75"
"Escherichia virus HK633"
"Escherichia virus HK022"
"Escherichia virus mEpX2"
"Escherichia virus HK106"
"Escherichia virus mEp234"
"Escherichia virus ECP1"
"Escherichia virus HK542"
"Enterobacteria virus HK140"
"Gordonia virus Asapag"
"Gordonia virus BENtherdunthat"
"Gordonia virus Getalong"
"Gordonia virus Kenna"
"Gordonia virus Horus"
"Gordonia virus Phistory"
"Leuconostoc virus LDG"
"Leuconostoc virus Lmd1"
"Leuconostoc virus LN03"
"Leuconostoc virus LN04"
"Leuconostoc virus LN12"
"Leuconostoc virus P793"
"Leuconostoc virus P965"
"Leuconostoc virus 1A4"
"Leuconostoc virus Ln7"
"Leuconostoc virus Ln9"
"Leuconostoc virus LN25"
"Leuconostoc virus LN34"
"Mycobacterium virus Bongo"
"Mycobacterium virus Rey"
"Mycobacterium virus Butters"
"Mycobacterium virus Michelle"
"Mycobacterium virus Charlie"
"Mycobacterium virus Pipsqueaks"
"Mycobacterium virus Xeno"
"Mycobacterium virus Panchino"
"Mycobacterium virus Phrann"
"Mycobacterium virus Redi"
"Mycobacterium virus Skinnyp"
"Gordonia virus BaxterFox"
"Gordonia virus Yeezy"
"Gordonia virus Kita"
"Gordonia virus Nymphadora"
"Gordonia virus Zirinka"
"Mycobacterium virus Bignuz"
"Mycobacterium virus Brusacoram"
"Mycobacterium virus Donovan"
"Mycobacterium virus Fishburne"
"Mycobacterium virus Jebeks"
"Mycobacterium virus Malithi"
"Mycobacterium virus Phayonce"
"Alteromonas virus R7M"
"Pseudomonas virus NP1"
"Pseudomonas virus PaMx25"
"Escherichia virus 9g"
"Escherichia virus JenK1"
"Escherichia virus JenP1"
"Escherichia virus JenP2"
"Salmonella virus SE1Kor"
"Escherichia virus Cajan"
"Escherichia virus Seurat"
"Bacillus virus BMBtp14"
"Bacillus virus B83"
"Listeria virus B025"
"Listeria virus LP101"
"Listeria virus LPHM00113468"
"Lactobacillus virus B2"
"Lactobacillus virus Lenus"
"Lactobacillus virus Nyseid"
"Lactobacillus virus SAC12"
"Lactobacillus virus Ldl1"
"Lactobacillus virus ViSo2018a"
"Lactobacillus virus Maenad"
"Lactobacillus virus P1"
"Lactobacillus virus Satyr"
"Streptomyces virus AbbeyMikolon"
"Pseudomonas virus Ab18"
"Pseudomonas virus Ab19"
"Pseudomonas virus PaMx11"
"Brevibacterium virus AGM1"
"Enterobacteria virus mEp043"
"Enterobacteria virus mEp213"
"Burkholderia virus AH2"
"Xanthomonas virus Xp15"
"Escherichia virus 2B8"
"Arthrobacter virus Amigo"
"Arthrobacteria virus Molivia"
"Propionibacterium virus Anatole"
"Propionibacterium virus B3"
"Arthrobacter virus Andrew"
"Bacillus virus Andromeda"
"Bacillus virus Blastoid"
"Bacillus virus Curly"
"Bacillus virus Eoghan"
"Bacillus virus Finn"
"Bacillus virus Glittering"
"Bacillus virus Riggi"
"Bacillus virus Taylor"
"Streptomyces virus Annadreamy"
"Streptomyces virus Blueeyedbeauty"
"Microbacterium virus Appa"
"Gordonia virus Apricot"
"Butyrivibrio virus Arawn"
"Microbacterium virus Armstrong"
"Lactobacillus virus A2"
"Gordonia virus Attis"
"Streptomyces virus Attoomi"
"Lactococcus virus 949"
"Lactococcus virus AM1"
"Lactococcus virus AM4"
"Lactococcus virus LW81"
"Lactococcus virus P1048"
"Lactococcus virus phiL47"
"Lactococcus virus WRP3"
"Streptomyces virus Austintatious"
"Streptomyces virus Ididsumtinwong"
"Streptomyces virus PapayaSalad"
"Mycobacterium virus Avani"
"Mycobacterium virus Che9d"
"Mycobacterium virus Yoshi"
"Gordonia virus Bantam"
"Mycobacterium virus Barnyard"
"Mycobacterium virus DrLupo"
"Bacillus virus BceA1"
"Pseudomonas virus B3"
"Pseudomonas virus JBD67"
"Pseudomonas virus JD18"
"Pseudomonas virus PM105"
"Lactobacillus virus BH1"
"Mycobacterium virus Bernal13"
"Gordonia virus BetterKatz"
"Escherichia virus 4A7"
"Streptomyces virus Bing"
"Gordonia virus Bowser"
"Arthrobacter virus Bridgette"
"Arthrobacter virus Constance"
"Arthrobacter virus Eileen"
"Arthrobacter virus Judy"
"Arthrobacter virus Peas"
"Gordonia virus Britbrat"
"Mycobacterium virus Bron"
"Mycobacterium virus Faith1"
"Mycobacterium virus JoeDirt"
"Mycobacterium virus Rumpelstiltskin"
"Streptococcus virus 858"
"Streptococcus virus 2972"
"Streptococcus virus ALQ132"
"Streptococcus virus O1205"
"Streptococcus virus Sfi11"
"Bacillus virus BtCS33"
"Bacillus virus phiCM3"
"Bacillus virus phIS3501"
"Pseudomonas virus D3112"
"Pseudomonas virus DMS3"
"Pseudomonas virus FHA0480"
"Pseudomonas virus LPB1"
"Pseudomonas virus MP22"
"Pseudomonas virus MP29"
"Pseudomonas virus MP38"
"Pseudomonas virus PA1KOR"
"Cellulophaga virus ST"
"Bacillus virus 250"
"Bacillus virus IEBH"
"Lactococcus virus 05802"
"Lactococcus virus 20R03M"
"Lactococcus virus 37203"
"Lactococcus virus 50102"
"Lactococcus virus 50504"
"Lactococcus virus 5171F"
"Lactococcus virus 62402"
"Lactococcus virus 62403"
"Lactococcus virus 62606"
"Lactococcus virus bIBB14"
"Lactococcus virus bIBBA3"
"Lactococcus virus bIBBAm4"
"Lactococcus virus bIBBE1"
"Lactococcus virus bIBBL12"
"Lactococcus virus bIBBp6-4"
"Lactococcus virus bIL67"
"Lactococcus virus blBB94p4"
"Lactococcus virus c2"
"Lactococcus virus CHPC116"
"Lactococcus virus CHPC122"
"Lactococcus virus CHPC966"
"Lactococcus virus CHPC967"
"Lactococcus virus CHPC972"
"Lactococcus virus CHPC1020"
"Lactococcus virus CHPC1170"
"Lactococcus virus CHPC1182"
"Lactococcus virus CHPC1183"
"Lactococcus virus CHPC1242"
"Lactococcus virus D4410"
"Lactococcus virus D4412"
"Lactococcus virus LacS15"
"Lactococcus virus M5938"
"Lactococcus virus PCB1"
"Lactococcus virus PCS1"
"Corynebacterium virus C3PO"
"Corynebacterium virus Darwin"
"Corynebacterium virus Zion"
"Lactobacillus virus c5"
"Lactobacillus virus Ld3"
"Lactobacillus virus Ld17"
"Lactobacillus virus Ld25A"
"Lactobacillus virus LLKu"
"Lactobacillus virus phiLdb"
"Mycobacterium virus Che9c"
"Mycobacterium virus Sbash"
"Mycobacterium virus Ardmore"
"Mycobacterium virus Boomer"
"Mycobacterium virus Che8"
"Mycobacterium virus DeadP"
"Mycobacterium virus Dlane"
"Mycobacterium virus Dorothy"
"Mycobacterium virus DotProduct"
"Mycobacterium virus Drago"
"Mycobacterium virus Fruitloop"
"Mycobacterium virus GUmbie"
"Mycobacterium virus Ibhubesi"
"Mycobacterium virus Llij"
"Mycobacterium virus Mozy"
"Mycobacterium virus Mutaforma13"
"Mycobacterium virus Pacc40"
"Mycobacterium virus PMC"
"Mycobacterium virus Ramsey"
"Mycobacterium virus RockyHorror"
"Mycobacterium virus SG4"
"Mycobacterium virus Shauna1"
"Mycobacterium virus Shilan"
"Mycobacterium virus Spartacus"
"Mycobacterium virus Taj"
"Mycobacterium virus Tweety"
"Mycobacterium virus Wee"
"Lactococcus virus GE1"
"Salmonella virus 35"
"Salmonella virus 37"
"Salmonella virus 118970sal1"
"Salmonella virus BP12C"
"Salmonella virus BSPM4"
"Salmonella virus Chi"
"Salmonella virus FSLSP030"
"Salmonella virus FSLSP088"
"Salmonella virus iEPS5"
"Salmonella virus KFSSE1"
"Salmonella virus Siskin"
"Salmonella virus SPN19"
"Salmonella virus ST101"
"Salmonella virus YSD1"
"Corynebacterium virus P1201"
"Clavibacter virus CMP1"
"Clavibacter virus CN1A"
"Lactobacillus virus ATCC8014"
"Lactobacillus virus phiJL1"
"Pediococcus virus cIP1"
"Lactobacillus virus CL1"
"Lactobacillus virus CL2"
"Lactobacillus virus iLp1308"
"Arthrobacter virus Coral"
"Arthrobacter virus Kepler"
"Mycobacterium virus Corndog"
"Mycobacterium virus Firecracker"
"Mycobacterium virus Cornie"
"Staphylococcus virus phiSP44-1"
"Staphylococcus virus SN8"
"Staphylococcus virus SP120"
"Staphylococcus virus SP197"
"Staphylococcus virus SP276"
"Staphylococcus virus SpT152"
"Staphylococcus virus WIS42"
"Rhodobacter virus RcCronus"
"Mycobacterium virus Cuke"
"Gordonia virus DareDevil"
"Arthrobacter virus Decurro"
"Stenotrophomonas virus DLP5"
"Gordonia virus Demosthenes"
"Gordonia virus Katyusha"
"Pseudomonas virus D3"
"Pseudomonas virus PMG1"
"Bacillus virus DeepPurple"
"Escherichia virus EK99P1"
"Escherichia virus HK578"
"Escherichia virus JL1"
"Escherichia virus SSL2009a"
"Escherichia virus YD2008s"
"Shigella virus EP23"
"Sodalis virus SO1"
"Ralstonia virus Dina"
"Microbacterium virus Dismas"
"Propionibacterium virus B22"
"Propionibacterium virus Doucette"
"Propionibacterium virus E6"
"Propionibacterium virus G4"
"Microbacterium virus Eden"
"Enterococcus virus AL2"
"Enterococcus virus AL3"
"Enterococcus virus AUEF3"
"Enterococcus virus EcZZ2"
"Enterococcus virus EF3"
"Enterococcus virus EF4"
"Enterococcus virus EfaCPT1"
"Enterococcus virus IME196"
"Enterococcus virus LY0322"
"Enterococcus virus phiSHEF2"
"Enterococcus virus phiSHEF4"
"Enterococcus virus phiSHEF5"
"Enterococcus virus PMBT2"
"Enterococcus virus SANTOR1"
"Edwardsiella virus eiAU"
"Xanthomonas virus PhiL7"
"Microbacterium virus Eleri"
"Gordonia virus Cozz"
"Gordonia virus Emalyn"
"Gordonia virus GTE2"
"Gordonia virus Troje"
"Gordonia virus Eyre"
"Gordonia virus Fairfaxidum"
"Microbacterium virus ISF9"
"Lactobacillus virus phiAT3"
"Erwinia virus Eho49"
"Erwinia virus Eho59"
"Paenibacillus virus BN12"
"Paenibacillus virus Diva"
"Paenibacillus virus Eltigre"
"Paenibacillus virus Fern"
"Paenibacillus virus Hb10c2"
"Paenibacillus virus Jacopo"
"Paenibacillus virus Kawika"
"Paenibacillus virus Leyra"
"Paenibacillus virus Likha"
"Paenibacillus virus Lucielle"
"Paenibacillus virus P123"
"Paenibacillus virus Pagassa"
"Paenibacillus virus PBL1c"
"Paenibacillus virus Rani"
"Paenibacillus virus Shelly"
"Paenibacillus virus Sitara"
"Paenibacillus virus Tadhana"
"Paenibacillus virus Yyerffej"
"Staphylococcus virus 2638A"
"Staphylococcus virus QT1"
"Mycobacterium virus Fowlmouth"
"Colwellia virus 9A"
"Lactococcus virus 1706"
"Lactococcus virus CHPC971"
"Mycobacterium virus Alma"
"Mycobacterium virus Arturo"
"Mycobacterium virus Astro"
"Mycobacterium virus Backyardigan"
"Mycobacterium virus Benedict"
"Mycobacterium virus Bethlehem"
"Mycobacterium virus Billknuckles"
"Mycobacterium virus BPBiebs31"
"Mycobacterium virus Bruns"
"Mycobacterium virus Bxb1"
"Mycobacterium virus Bxz2"
"Mycobacterium virus Che12"
"Mycobacterium virus Cuco"
"Mycobacterium virus D29"
"Mycobacterium virus Doom"
"Mycobacterium virus Ericb"
"Mycobacterium virus Euphoria"
"Mycobacterium virus George"
"Mycobacterium virus Gladiator"
"Mycobacterium virus Goose"
"Mycobacterium virus Hammer"
"Mycobacterium virus Heldan"
"Mycobacterium virus Jasper"
"Mycobacterium virus JC27"
"Mycobacterium virus Jeffabunny"
"Mycobacterium virus JHC117"
"Mycobacterium virus KBG"
"Mycobacterium virus Kssjeb"
"Mycobacterium virus Kugel"
"Mycobacterium virus L5"
"Mycobacterium virus Lesedi"
"Mycobacterium virus LHTSCC"
"Mycobacterium virus lockley"
"Mycobacterium virus Marcell"
"Mycobacterium virus Microwolf"
"Mycobacterium virus Mrgordo"
"Mycobacterium virus Museum"
"Mycobacterium virus Nepal"
"Mycobacterium virus Packman"
"Mycobacterium virus Peaches"
"Mycobacterium virus Perseus"
"Mycobacterium virus Pukovnik"
"Mycobacterium virus Rebeuca"
"Mycobacterium virus Redrock"
"Mycobacterium virus Ridgecb"
"Mycobacterium virus Rockstar"
"Mycobacterium virus Saintus"
"Mycobacterium virus Skipole"
"Mycobacterium virus Solon"
"Mycobacterium virus Switzer"
"Mycobacterium virus SWU1"
"Mycobacterium virus Tiger"
"Mycobacterium virus Timshel"
"Mycobacterium virus Trixie"
"Mycobacterium virus Turbido"
"Mycobacterium virus Twister"
"Mycobacterium virus U2"
"Mycobacterium virus Violet"
"Mycobacterium virus Wonder"
"Mycobacterium virus Gaia"
"Arthrobacter virus Abidatro"
"Arthrobacter virus Galaxy"
"Gordonia virus GAL1"
"Gordonia virus GMA3"
"Gordonia virus Gsput1"
"Gordonia virus GMA7"
"Gordonia virus GTE7"
"Gordonia virus Ghobes"
"Mycobacterium virus Giles"
"Microbacterium virus OneinaGillian"
"Streptomyces virus Comrade"
"Streptomyces virus Gilson"
"Escherichia virus 2H10"
"Gordonia virus GodonK"
"Microbacterium virus Goodman"
"Arthrobacter virus Captnmurica"
"Arthrobacter virus Gordon"
"Gordonia virus GordTnk2"
"Proteus virus Isfahan"
"Gordonia virus Jumbo"
"Gordonia virus Gustav"
"Gordonia virus Mahdia"
"Paenibacillus virus C7Cdelta"
"Paenibacillus virus Halcyone"
"Paenibacillus virus Scottie"
"Paenibacillus virus Tripp"
"Paenibacillus virus Unity"
"Flavobacterium virus Hattifnatt"
"Gordonia virus Hedwig"
"Cellulophaga virus Cba121"
"Cellulophaga virus Cba171"
"Cellulophaga virus Cba181"
"Streptomyces virus Hiyaa"
"Mycobacterium virus DS6A"
"Salinibacter virus M1EM1"
"Salinibacter virus M8CR30-2"
"Listeria virus LP26"
"Listeria virus LP37"
"Listeria virus LP110"
"Listeria virus LP114"
"Listeria virus P70"
"Bacillus virus MY192"
"Bacillus virus PfEFR4"
"Lactobacillus virus iA2"
"Corynebacterium virus phi673"
"Corynebacterium virus phi674"
"Microbacterium virus Hamlet"
"Microbacterium virus Ilzat"
"Microbacterium virus McGalleon"
"Microbacterium virus MonChoix"
"Microbacterium virus Teagan"
"Polaribacter virus P12002L"
"Polaribacter virus P12002S"
"Mycobacterium virus Indlulamithi"
"Nonlabens virus P12024L"
"Gordonia virus Jace"
"Bacillus virus BCAJ1"
"Brevibacillus virus Jenst"
"Escherichia virus 1H12"
"Corynebacterium virus Juicebox"
"Lactobacillus virus J1"
"Lactobacillus virus LJ"
"Lactobacillus virus PL1"
"Salinibacter virus M31CR41-2"
"Salinibacter virus SRUTV1"
"Aeribacillus virus AP45"
"Streptomyces virus Karimac"
"Streptomyces virus LukeCage"
"Streptomyces virus StarPlatinum"
"Streptomyces virus Wollford"
"Streptomyces virus Yaboi"
"Arthrobacter virus Kellezzio"
"Arthrobacter virus Kitkat"
"Burkholderia virus KL1"
"Xanthomonas virus CP1"
"Pseudomonas virus PMBT14"
"Microbacterium virus Golden"
"Microbacterium virus Koji"
"Mycobacterium virus Konstantine"
"Arthrobacter virus Bennie"
"Arthrobacter virus DrRobert"
"Arthrobacter virus Glenn"
"Arthrobacter virus HunterDalle"
"Arthrobacter virus Joann"
"Arthrobacter virus Korra"
"Arthrobacter virus Preamble"
"Arthrobacter virus Pumancara"
"Arthrobacter virus Wayne"
"Mycobacterium virus 244"
"Mycobacterium virus Bask21"
"Mycobacterium virus CJW1"
"Mycobacterium virus Eureka"
"Mycobacterium virus Kostya"
"Mycobacterium virus Porky"
"Mycobacterium virus Pumpkin"
"Mycobacterium virus Sirduracell"
"Mycobacterium virus Toto"
"Microbacterium virus Krampus"
"Salinibacter virus M8CC19"
"Salinibacter virus M8CRM1"
"Arthrobacter virus Kuleana"
"Flavobacterium virus Laban"
"Lactobacillus virus LcNu"
"Sphingobium virus Lacusarx"
"Lactobacillus virus LF1"
"Enterobacteria virus O276"
"Escherichia virus DE3"
"Escherichia virus HK629"
"Escherichia virus HK630"
"Escherichia virus Lambda"
"Gordonia virus Gibbin"
"Gordonia virus Lambo"
"Gordonia virus Ranch"
"Gordonia virus Sadboi"
"Gordonia virus Yikes"
"Pseudomonas virus Lana"
"Lactobacillus virus Lrm1"
"Arthrobacter virus Laroye"
"Arthrobacter virus LiSara"
"Arthrobacter virus Salgado"
"Arthrobacter virus Wheelbite"
"Fusobacterium virus FNU1"
"Clostridioides virus phiCD111"
"Clostridioides virus phiCD146"
"Clostridioides virus phiCD38-2"
"Eggerthella virus PMBT5"
"Arthrobacter virus Liebe"
"Mycobacterium virus Halo"
"Mycobacterium virus Liefie"
"Flavobacterium virus Hemulen"
"Flavobacterium virus Lillamy"
"Flavobacterium virus Morran"
"Flavobacterium virus Sniff"
"Flavobacterium virus Snork"
"Flavobacterium virus Stinky"
"Acinetobacter virus IMEAB3"
"Acinetobacter virus Loki"
"Streptomyces virus phiBT1"
"Streptomyces virus phiC31"
"Brevibacterium virus LuckyBarnes"
"Gordonia virus Lucky10"
"Faecalibacterium virus Lugh"
"Bacillus virus BMBtp2"
"Bacillus virus TP21"
"Bacillus virus Mgbh1"
"Arthrobacter virus Maja"
"Arthrobacter virus DrManhattan"
"Mycobacterium virus Ff47"
"Mycobacterium virus Muddy"
"Vibrio virus MAR10"
"Vibrio virus SSP002"
"Enterobacteria virus BP4795"
"Escherichia virus JLK2012"
"Mycobacterium virus Marvin"
"Mycobacterium virus Mosmoris"
"Pseudomonas virus PMBT3"
"Microbacterium virus MementoMori"
"Microbacterium virus Fireman"
"Microbacterium virus Metamorphoo"
"Microbacterium virus RobsFeet"
"Microbacterium virus Min1"
"Streptococcus virus 7201"
"Streptococcus virus DT1"
"Streptococcus virus phiAbc2"
"Streptococcus virus Sfi19"
"Streptococcus virus Sfi21"
"Gordonia virus Adgers"
"Gordonia virus Beaver"
"Gordonia virus Birksandsocks"
"Gordonia virus Chelms"
"Gordonia virus Flakey"
"Gordonia virus Jellybones"
"Gordonia virus John316"
"Gordonia virus Monty"
"Gordonia virus Sombrero"
"Gordonia virus Stevefrench"
"Arthrobacter virus Circum"
"Arthrobacter virus Mudcat"
"Arthrobacter virus Mufasa8"
"Flavobacterium virus Filifjonk"
"Flavobacterium virus Mumin"
"Flavobacterium virus Mymlan"
"Flavobacterium virus Snusmum"
"Flavobacterium virus Tooticki"
"Escherichia virus EC2"
"Salmonella virus Lumpael"
"Dinoroseobacter virus D5C"
"Burkholderia virus BcepNazgul"
"Microbacterium virus Neferthena"
"Escherichia virus 2G7b"
"Lactococcus virus P078"
"Lactococcus virus P092"
"Lactococcus virus P118"
"Lactococcus virus P162"
"Pseudomonas virus nickie"
"Salmonella virus 9NA"
"Salmonella virus SP069"
"Gordonia virus Nyceirae"
"Faecalibacterium virus Oengus"
"Mycobacterium virus Baka"
"Mycobacterium virus Courthouse"
"Mycobacterium virus Littlee"
"Mycobacterium virus Omega"
"Mycobacterium virus Optimus"
"Mycobacterium virus Thibault"
"Gordonia virus BrutonGaster"
"Gordonia virus OneUp"
"Gordonia virus Orchid"
"Thermus virus P23-45"
"Thermus virus P74-26"
"Propionibacterium virus ATCC29399BC"
"Propionibacterium virus ATCC29399BT"
"Propionibacterium virus Attacne"
"Propionibacterium virus Keiki"
"Propionibacterium virus Kubed"
"Propionibacterium virus Lauchelly"
"Propionibacterium virus MrAK"
"Propionibacterium virus Ouroboros"
"Propionibacterium virus P91"
"Propionibacterium virus P105"
"Propionibacterium virus P144"
"Propionibacterium virus P1001"
"Propionibacterium virus P1.1"
"Propionibacterium virus P100A"
"Propionibacterium virus P100D"
"Propionibacterium virus P101A"
"Propionibacterium virus P104A"
"Propionibacterium virus PA6"
"Propionibacterium virus Pacnes201215"
"Propionibacterium virus PAD20"
"Propionibacterium virus PAS50"
"Propionibacterium virus PHL009M11"
"Propionibacterium virus PHL025M00"
"Propionibacterium virus PHL037M02"
"Propionibacterium virus PHL041M10"
"Propionibacterium virus PHL060L00"
"Propionibacterium virus PHL067M01"
"Propionibacterium virus PHL070N00"
"Propionibacterium virus PHL071N05"
"Propionibacterium virus PHL082M03"
"Propionibacterium virus PHL092M00"
"Propionibacterium virus PHL095N00"
"Propionibacterium virus PHL111M01"
"Propionibacterium virus PHL112N00"
"Propionibacterium virus PHL113M01"
"Propionibacterium virus PHL114L00"
"Propionibacterium virus PHL116M00"
"Propionibacterium virus PHL117M00"
"Propionibacterium virus PHL117M01"
"Propionibacterium virus PHL132N00"
"Propionibacterium virus PHL141N00"
"Propionibacterium virus PHL151M00"
"Propionibacterium virus PHL151N00"
"Propionibacterium virus PHL152M00"
"Propionibacterium virus PHL163M00"
"Propionibacterium virus PHL171M01"
"Propionibacterium virus PHL179M00"
"Propionibacterium virus PHL194M00"
"Propionibacterium virus PHL199M00"
"Propionibacterium virus PHL301M00"
"Propionibacterium virus PHL308M00"
"Propionibacterium virus Pirate"
"Propionibacterium virus Procrass1"
"Propionibacterium virus SKKY"
"Propionibacterium virus Solid"
"Propionibacterium virus Stormborn"
"Propionibacterium virus Wizzo"
"Pseudomonas virus PaMx28"
"Pseudomonas virus PaMx74"
"Enterobacteria virus 2851"
"Enterobacteria virus YYZ2008"
"Escherichia virus 1717"
"Escherichia virus WGPS6"
"Escherichia virus WGPS8"
"Mycobacterium virus Papyrus"
"Mycobacterium virus Send513"
"Mycobacterium virus Patience"
"Rhodococcus virus Pepy6"
"Rhodococcus virus Poco6"
"Enterococcus virus FL1"
"Enterococcus virus FL2"
"Enterococcus virus FL3"
"Streptomyces virus Picard"
"Microbacterium virus Pikmin"
"Lactobacillus virus PLE2"
"Lactobacillus virus iLp84"
"Lactobacillus virus PLE3"
"Corynebacterium virus Poushou"
"Mycobacterium virus Predator"
"Providencia virus PR1"
"Listeria virus LP302"
"Listeria virus PSA"
"Psimunavirus psiM2"
"Propionibacterium virus PFR1"
"Lactococcus virus Q54"
"Microbacterium phage KaiHaiDragon"
"Microbacterium phage Paschalis"
"Microbacterium phage Quhwah"
"Streptomyces virus Darolandstone"
"Streptomyces virus Raleigh"
"Nodularia virus 2AV2"
"Nodularia virus kac65v151"
"Nodularia virus kac68v161"
"Escherichia virus N15"
"Rhodococcus virus Hiro"
"Rhodococcus virus RER2"
"Rhodococcus virus RGL3"
"Rhodococcus virus Takoda"
"Rhizobium virus P106B"
"Strepomyces virus Drgrey"
"Strepomyces virus Rima"
"Staphylococcus virus CNPH82"
"Staphylococcus virus CNPx"
"Staphylococcus virus IME1348-01"
"Staphylococcus virus IPLA5"
"Staphylococcus virus IPLA7"
"Staphylococcus virus PH15"
"Bacillus virus phi4J1"
"Microbacterium virus Hendrix"
"Gordonia virus Fryberger"
"Gordonia virus Ronaldo"
"Aeromonas virus pIS4A"
"Streptomyces virus Rowa"
"Gordonia virus DumpsterDude"
"Gordonia virus Ruthy"
"Streptomyces virus Jay2Jay"
"Streptomyces virus Mildred21"
"Streptomyces virus NootNoot"
"Streptomyces virus Paradiddles"
"Streptomyces virus Peebs"
"Streptomyces virus Samisti12"
"Pseudomonas virus SM1"
"Corynebacterium virus Adelaide"
"Corynebacterium virus Dina"
"Corynebacterium virus SamW"
"Corynebacterium virus StAB"
"Corynebacterium virus Stiles"
"Lactococcus virus BK5T"
"Xylella virus Salvo"
"Xylella virus Sano"
"Caulobacter virus Sansa"
"Enterococcus virus BC611"
"Enterococcus virus IMEEF1"
"Enterococcus virus SAP6"
"Enterococcus virus VD13"
"Streptococcus virus SPQS1"
"Salmonella virus Sasha"
"Corynebacterium virus BFK20"
"Geobacillus virus Tp84"
"Escherichia virus WGPS2"
"Streptomyces virus Scap1"
"Gordonia virus Schnabeltier"
"Microbacterium virus Schubert"
"Leuconostoc virus MH1"
"Pseudomonas virus 73"
"Pseudomonas virus Ab26"
"Pseudomonas virus Kakheti25"
"Caulobacter virus Seuss"
"Staphylococcus virus SEP9"
"Staphylococcus virus Sextaec"
"Lactococcus virus 340"
"Lactococcus virus 712"
"Lactococcus virus 936"
"Lactococcus virus 05601"
"Lactococcus virus 16802"
"Lactococcus virus 10W18"
"Lactococcus virus 13W11L"
"Lactococcus virus 16W23"
"Lactococcus virus 30804"
"Lactococcus virus 37201"
"Lactococcus virus 38503"
"Lactococcus virus 38507"
"Lactococcus virus 3R16S"
"Lactococcus virus 51701"
"Lactococcus virus 56003"
"Lactococcus virus 56301"
"Lactococcus virus 57001"
"Lactococcus virus 62601"
"Lactococcus virus 62605"
"Lactococcus virus 63302"
"Lactococcus virus 66901"
"Lactococcus virus 79201"
"Lactococcus virus 88605"
"Lactococcus virus 8V08"
"Lactococcus virus 96401"
"Lactococcus virus 96403"
"Lactococcus virus 96603"
"Lactococcus virus ASCC191"
"Lactococcus virus ASCC273"
"Lactococcus virus ASCC281"
"Lactococcus virus ASCC465"
"Lactococcus virus ASCC532"
"Lactococcus virus Bibb29"
"Lactococcus virus bIBB5g1"
"Lactococcus virus bIBBF12"
